Id,SalePrice
1669,308111.7930833333
1670,331659.05541666667
1671,252927.99019325606
1672,475820.8355555556
1673,295298.1420710156
1674,252805.50174595122
1675,195200.1205132453
1676,198245.22176968178
1677,216431.9793866028
1678,491652.1103333333
1679,389731.8036803519
1680,288728.6305201257
1681,231941.79261478194
1682,298086.6596956931
1683,195464.69738635572
1684,175760.6828594178
1685,176507.76782155468
1686,169705.4535386584
1687,167937.34764408402
1688,191902.40885631723
1689,191334.8965062622
1690,182879.27445949617
1691,175015.47206775672
1692,256013.41487084448
1693,169377.65979090342
1694,178744.07067947436
1695,171011.97092117197
1696,284884.02579827775
1697,171474.75076826685
1698,334484.17322222225
1699,358056.8247727041
1700,238907.5304323078
1701,251969.9616115184
1702,260077.20800562153
1703,251797.1352715435
1704,289481.7697045455
1705,214586.05345002265
1706,473464.1085714286
1707,220881.0555792495
1708,222477.18168363947
1709,272507.1684196641
1710,210295.8828708724
1711,270616.24479817454
1712,250989.36768754583
1713,298906.96526190476
1714,225258.8041608829
1715,204263.05638950056
1716,191970.55579902817
1717,169706.77889156822
1718,153894.2008634478
1719,203170.006903192
1720,263778.09442462435
1721,148045.8283580515
1722,134235.19234981074
1723,168112.87651082105
1724,196304.55916784075
1725,225193.24296962578
1726,198657.68615578662
1727,186815.54894468866
1728,186268.6435519547
1729,169291.7781809023
1730,165162.45373692573
1731,131427.63569983607
1732,131434.85892235767
1733,110041.41179729342
1734,130781.11986929718
1735,134121.29708756597
1736,126908.62448514526
1737,403974.52
1738,215454.18090070048
1739,308014.83443073597
1740,234062.22413432796
1741,196389.3423911573
1742,173307.72090709183
1743,177950.56798297536
1744,291338.90644839476
1745,208352.84641856808
1746,198646.08317347066
1747,222945.62253554084
1748,233390.46810266492
1749,157246.02806012673
1750,143063.3819810505
1751,220791.11034665548
1752,125783.4013837953
1753,146529.62240822046
1754,185073.933651253
1755,169297.66789603382
1756,128636.90085071053
1757,121400.93798403567
1758,150160.03352187955
1759,168002.92796366222
1760,171833.91368021644
1761,147375.28238840133
1762,183325.76575067255
1763,167360.24953807465
1764,124676.87876434879
1765,157896.52367641323
1766,168305.88049688828
1767,238601.0667482343
1768,144102.5388292684
1769,174615.5836733528
1770,144575.3839727041
1771,136790.34924796686
1772,152332.57616068693
1773,130979.43438677648
1774,140124.09062097382
1775,139441.42300879807
1776,113907.16244548307
1777,118192.08520847907
1778,133812.1969655516
1779,115175.40732398411
1780,168070.77123371355
1781,136142.0238749679
1782,95686.77659054133
1783,156760.9743188465
1784,109329.90660022754
1785,116976.4162515915
1786,178407.63676751297
1787,163024.66016328544
1788,84379.56469801493
1789,108290.28346224404
1790,82103.574778569
1791,193237.3262656642
1792,168551.7718322473
1793,139774.84161457882
1794,141333.9487687192
1795,131333.32730916515
1796,124283.40634530304
1797,117126.88285588397
1798,122114.87777079854
1799,121360.14163852828
1800,119537.48003288722
1801,128306.8172422312
1802,137031.50542916174
1803,145760.71660380412
1804,144165.2056247335
1805,132980.7936340169
1806,123950.5384621475
1807,149622.5401289839
1808,132998.0273890039
1809,130502.72496666043
1810,141342.2069785031
1811,110983.11600911513
1812,108154.28622929075
1813,123772.75423315
1814,101741.1576432239
1815,77177.0396845438
1816,106630.3389171389
1817,129615.57925305916
1818,168875.5142053592
1819,132866.55972069997
1820,85925.17118025346
1821,125923.32999580693
1822,156945.30335211605
1823,70986.36542964283
1824,132815.70750633438
1825,147375.990796984
1826,105200.07495995192
1827,106087.53194480661
1828,137373.46407390363
1829,110601.78953653849
1830,136532.6414046274
1831,147145.48582131247
1832,110516.14080349475
1833,148629.5779412912
1834,140799.69903182227
1835,139842.02556075028
1836,136480.50440715012
1837,109447.37769602347
1838,137764.1658832833
1839,107263.86133584999
1840,166167.69071079162
1841,140956.52421760507
1842,96690.26945190004
1843,141671.8168463993
1844,131688.10430041872
1845,158896.49755545802
1846,155833.25081177746
1847,168764.65515985282
1848,79209.45932706501
1849,116775.40814719767
1850,129345.45932708289
1851,165509.6681336357
1852,126756.66553248241
1853,152376.93420024443
1854,161592.63390552154
1855,149169.82584833907
1856,232871.01891492622
1857,183058.3427871063
1858,131600.6515448892
1859,122977.60089197887
1860,167766.33956980024
1861,122436.21289197888
1862,291823.5421349206
1863,290939.785468254
1864,290939.785468254
1865,326024.64785714285
1866,334926.54075000004
1867,238310.76770385378
1868,285504.62250072154
1869,195596.80862510146
1870,237611.67188673225
1871,250814.52030659543
1872,177511.78809947064
1873,233587.86878317685
1874,138309.7650097643
1875,189116.7330346013
1876,185370.12204117954
1877,203372.2420815194
1878,211658.42844971485
1879,130976.89516071888
1880,136164.33679979004
1881,254964.92682092838
1882,251711.79146478177
1883,200403.68057294746
1884,216704.77204444434
1885,230567.57783604827
1886,281225.398705124
1887,203528.12720453765
1888,272822.8466111111
1889,170511.0869379314
1890,129301.48040813293
1891,140356.46422295755
1892,106676.79161359205
1893,136283.28004393677
1894,139298.32215209192
1895,149401.16179692833
1896,125028.23011513846
1897,114109.45159669366
1898,111831.98607843477
1899,127467.21380659599
1900,121657.90537227153
1901,165785.88951293248
1902,140010.7348041292
1903,190814.84520468093
1904,140882.57282240433
1905,185710.17290278926
1906,169443.4794511848
1907,210629.18463294953
1908,121580.09849610305
1909,152665.33071651147
1910,127698.40624618638
1911,210640.00072195337
1912,288641.78011436225
1913,152824.7169886601
1914,84147.24374844959
1915,269951.77176994144
1916,78504.71008231536
1917,259760.17711867872
1918,134131.59436115818
1919,165297.05498921362
1920,178965.47799342734
1921,392528.01958333334
1922,329550.7107738096
1923,224864.61575328416
1924,234458.83440843466
1925,226805.89807935
1926,373394.30325000006
1927,137553.45544261808
1928,149721.2324609067
1929,128455.90426935168
1930,127460.84773787156
1931,135491.0210638744
1932,137899.6862574458
1933,169440.16766788467
1934,177240.3469238224
1935,175308.6027035543
1936,179305.27724114084
1937,183237.58581590396
1938,186799.81320139588
1939,238319.43367219117
1940,197669.7446068793
1941,174561.89521108696
1942,189314.87940512047
1943,205403.87133091662
1944,326076.29267496394
1945,373511.6864871795
1946,146824.7097246554
1947,282111.5266274812
1948,169996.94697087072
1949,253293.06181731675
1950,175566.16296930722
1951,248584.84933302272
1952,229107.35950084138
1953,171697.38468245367
1954,187573.0514316364
1955,127718.16586750686
1956,355933.07903193426
1957,157728.18189049282
1958,332771.88066738826
1959,150954.0630839557
1960,118922.33539809195
1961,128223.97303679217
1962,99220.64885937248
1963,110238.72100113201
1964,111338.48404830041
1965,149548.4781735865
1966,139285.8998408719
1967,282316.6709965524
1968,454863.1703174604
1969,376778.5111666667
1970,448607.98126984126
1971,373651.28888888896
1972,356641.948984127
1973,268363.0111073998
1974,319971.7054756356
1975,498577.11
1976,279374.12664215686
1977,348768.7021587302
1978,339160.419705748
1979,338453.30566666665
1980,197514.83889894295
1981,344746.940547619
1982,225654.51868174353
1983,213987.90458239158
1984,169961.80576810543
1985,215152.87329332327
1986,204946.98494689845
1987,168591.5214317225
1988,179768.81743129317
1989,189925.8853485558
1990,223488.31448996064
1991,222037.26553478785
1992,197380.44649620686
1993,173917.88142351503
1994,216676.3650111859
1995,178188.09026651163
1996,250473.3107462412
1997,319429.2477535843
1998,352560.45828282833
1999,238360.4274986388
2000,318623.83353715733
2001,294381.2343293863
2002,256327.8523340403
2003,266118.07242058887
2004,289925.70078366733
2005,211947.79653250874
2006,224924.91246525926
2007,250627.35947545074
2008,202323.10775425454
2009,203797.13922899918
2010,194371.44124435663
2011,161899.36446133294
2012,174497.7945386923
2013,186478.10812009496
2014,191735.19078941297
2015,196047.97657400861
2016,202725.16418010267
2017,193409.8937401391
2018,134296.28955822537
2019,133315.47250822646
2020,121417.66863545284
2021,114687.67797997755
2022,174932.23643577792
2023,153725.775841913
2024,264136.7197788785
2025,331085.4107376284
2026,182472.20989720372
2027,159924.43406838944
2028,148981.39853678911
2029,173484.9996771528
2030,264709.9369766281
2031,213172.77235377775
2032,220798.4844244238
2033,257789.67454481954
2034,164960.39866329855
2035,189190.2954071534
2036,186294.98834525715
2037,186575.79637130947
2038,266734.2656524277
2039,195579.4106587903
2040,319950.74333333335
2041,250038.01535970197
2042,188046.2704596255
2043,166240.8552677821
2044,147789.62447967345
2045,230174.61286927422
2046,142389.29789483137
2047,143796.96552900193
2048,133797.6409789467
2049,139728.26902099702
2050,167156.76165005568
2051,104736.84197797668
2052,131642.8746449156
2053,140559.69428887885
2054,94826.18825844138
2055,166836.01779841984
2056,143277.7701604942
2057,128213.06559155873
2058,225522.31030616182
2059,140861.7014481543
2060,168359.46650529743
2061,163371.5046514239
2062,135977.56769129826
2063,118707.93771221042
2064,137762.10102440274
2065,127077.6454447635
2066,170053.59563351676
2067,142663.9947327731
2068,137841.350124043
2069,97104.2969358642
2070,115334.49522265504
2071,100375.2260001433
2072,121138.60714671294
2073,136956.6765675618
2074,178112.07316058324
2075,141715.14899290688
2076,121333.58696676698
2077,155488.15767285638
2078,131013.8980416234
2079,128785.56575279625
2080,117410.05331176448
2081,121981.19006367572
2082,136093.48249501846
2083,136367.60394507766
2084,118452.00104074633
2085,124408.55248410856
2086,125301.50760737738
2087,118524.56870725141
2088,111105.44671714626
2089,85596.66002174774
2090,135705.04339953663
2091,121470.5935983526
2092,130447.92678639242
2093,139208.49885562446
2094,113804.28678049498
2095,144154.6254965271
2096,88783.48525038816
2097,105364.42602799795
2098,135727.8516711377
2099,82611.82448973223
2100,108596.45328365885
2101,119102.83411140654
2102,136223.6965752637
2103,108036.85315613821
2104,127625.28777333321
2105,142684.18159208688
2106,78677.44628048009
2107,191467.70324421956
2108,120440.23219550928
2109,111800.96923459516
2110,122998.32807860781
2111,148316.48603246934
2112,137928.19153887755
2113,117749.46172800461
2114,109532.30761490109
2115,153332.11426655267
2116,114881.94183881892
2117,140353.9191846314
2118,123695.54476724452
2119,112727.55616013102
2120,121615.99873733771
2121,119699.85348085579
2122,112406.38650393327
2123,92095.87695867546
2124,155325.3366129684
2125,131820.41480477218
2126,146029.37585931213
2127,166205.49447154542
2128,134857.370503952
2129,102868.14873986613
2130,143697.01621190037
2131,159720.61020207952
2132,115528.53051633995
2133,119518.13143626647
2134,127351.99782876298
2135,105568.71417891761
2136,93864.79204161432
2137,111772.07818440828
2138,140367.0640970535
2139,150458.00136482826
2140,135872.84263395288
2141,135587.80067374735
2142,128756.43579162205
2143,141410.6498726777
2144,128239.4679527182
2145,139208.36401937282
2146,159153.0242145172
2147,157729.16899061354
2148,146119.27859327808
2149,186300.7190181385
2150,209485.32459371572
2151,114143.95673493354
2152,169189.53101305597
2153,185454.44508980538
2154,116338.21920175492
2155,126814.99698968892
2156,257548.71390716106
2157,231477.86238380917
2158,225717.00419803784
2159,215466.82648116167
2160,170550.0781794811
2161,254523.67245176798
2162,483864.8500000001
2163,345024.5477142857
2164,246964.74597199657
2165,176672.90317074573
2166,142108.21848612477
2167,202876.17582029253
2168,206978.69891101698
2169,192623.75854133212
2170,213544.179854535
2171,146637.97971153256
2172,138636.84822294698
2173,170478.92104171033
2174,237592.56750923305
2175,313185.05362207687
2176,307524.8013248418
2177,248557.68250406906
2178,208233.4433896471
2179,144371.65419254088
2180,272755.8421904762
2181,197725.30588532623
2182,239382.0319480829
2183,195620.5224097653
2184,127329.60741047506
2185,122444.80449197095
2186,139690.44713061632
2187,147449.70086646755
2188,147106.53338230596
2189,207411.06702227757
2190,86559.36688891044
2191,86251.37641271997
2192,103845.74775003451
2193,103407.30298973134
2194,104369.88847497769
2195,110409.90835664986
2196,108350.538996209
2197,119084.55198631909
2198,161865.1538823691
2199,170988.80458974896
2200,137090.01824221617
2201,123650.8965153718
2202,165473.73759459748
2203,139314.57547732777
2204,174499.43717430634
2205,106068.19329443066
2206,143332.8051235732
2207,178958.0181658639
2208,236219.8163414039
2209,199090.55215007212
2210,126411.34752580663
2211,117991.01022618775
2212,115002.91933588935
2213,103530.65260167999
2214,136339.18939816608
2215,103531.38141820181
2216,145054.4143113942
2217,85673.34298727407
2218,102014.22913963649
2219,83597.30339069685
2220,89056.43130588926
2221,269240.9939921636
2222,258822.6716155126
2223,314277.84470033675
2224,228311.71547531654
2225,151935.4688008434
2226,186766.08442102314
2227,209205.7558177921
2228,273254.1196244589
2229,224504.7345556643
2230,163328.7702893216
2231,218538.08199828785
2232,181593.18933005087
2233,180183.9759485565
2234,220397.7954282625
2235,225047.21076606037
2236,274213.2083371035
2237,350744.9020641903
2238,215296.02628566697
2239,111252.7621719975
2240,162243.55639006413
2241,156162.42639594438
2242,132910.99282021582
2243,133701.98344306956
2244,103938.88286927082
2245,100875.75425969229
2246,144206.61569079003
2247,115637.94501206766
2248,126689.0432903945
2249,125689.11817385258
2250,128508.30926457817
2251,126869.9603607204
2252,167422.0626512958
2253,164905.2024563239
2254,176429.30663185497
2255,181907.92962119437
2256,179079.7582901293
2257,192201.9159089884
2258,165900.48403783527
2259,176993.8133027852
2260,157441.3815840644
2261,166692.6840079682
2262,200490.58966187364
2263,327055.42183369416
2264,389276.8408095238
2265,162581.23343914087
2266,262065.98737912462
2267,300692.99554834055
2268,361978.2629077911
2269,163441.5412860749
2270,177842.2699347937
2271,230908.35711888334
2272,206062.8944748862
2273,162631.32115660823
2274,172221.27273380934
2275,166536.0949572841
2276,189399.76759525752
2277,186775.67435150605
2278,141695.4629124664
2279,125378.15402411383
2280,124518.03940100291
2281,192284.75799438235
2282,195954.52638028187
2283,109492.32584589653
2284,113005.1001701181
2285,139744.29177571757
2286,129661.98893443988
2287,343700.59583333327
2288,271207.82018221886
2289,381462.44500000007
2290,433298.36157936504
2291,318267.0808291246
2292,411697.9325
2293,460557.1970555556
2294,383716.45848845603
2295,446937.4825
2296,268412.9426938849
2297,327329.8673125531
2298,326022.78051190474
2299,368463.2964170274
2300,313674.38955538307
2301,298378.00070454547
2302,259582.37508610103
2303,247854.5000704941
2304,251175.83969193732
2305,196288.8159608388
2306,196788.70391538422
2307,198383.31619084268
2308,217297.2030796594
2309,256215.94290910035
2310,213229.11351236125
2311,198641.19734497197
2312,186606.60673247042
2313,180762.78250751534
2314,161837.57303395213
2315,175772.2518214553
2316,213489.30853782422
2317,186084.74443158146
2318,178641.50832515355
2319,176416.23304325918
2320,189751.59498223785
2321,221924.03208228905
2322,169083.68993869255
2323,160410.80657591342
2324,174179.49929494516
2325,218225.2920936524
2326,169951.04036218204
2327,220706.08169154442
2328,225009.7549268538
2329,180092.25028877132
2330,177599.97262331587
2331,341582.5014708995
2332,381350.73519480525
2333,294469.7078522589
2334,275603.36521218106
2335,250867.17111273293
2336,327990.04841269844
2337,213123.53002712585
2338,276754.31272928586
2339,230200.83326927226
2340,384719.64149999997
2341,222253.31509107392
2342,234141.28938741187
2343,219950.12592477087
2344,247827.94217337132
2345,247612.83609202557
2346,211983.53516078385
2347,202341.09027469542
2348,220709.1061683759
2349,183279.32005198312
2350,308940.6490400433
2351,241599.62830062973
2352,224641.66408443972
2353,276471.0669891775
2354,129054.6419055418
2355,145157.2811702547
2356,150879.04549546164
2357,200734.551749136
2358,204141.44978291902
2359,124882.26999178185
2360,124253.35486624624
2361,141100.6874986245
2362,275386.05220832763
2363,141579.84142826023
2364,156987.5840717056
2365,212844.28653279316
2366,176104.11196141609
2367,228349.79691972135
2368,204845.21357165813
2369,226818.86909920856
2370,168884.39682163633
2371,173382.47578846905
2372,193089.84564493198
2373,250649.45741892655
2374,280207.8226827961
2375,243880.55845593766
2376,282138.09211076936
2377,315766.06562770566
2378,141837.51966326463
2379,187399.3261884426
2380,139062.65677886034
2381,158622.26465040632
2382,194165.988858626
2383,223321.67805317848
2384,242497.4417010709
2385,155037.5224275401
2386,139969.09933592123
2387,130752.03759879826
2388,115186.58000000002
2389,128464.83236554633
2390,141322.64831194028
2391,136379.57520586468
2392,115926.40685411013
2393,155771.46406267642
2394,144149.56778938606
2395,190771.3234768489
2396,149565.03394026737
2397,236187.35630556926
2398,125522.84862031737
2399,91817.6702074754
2400,84821.44456740236
2401,120246.88918306444
2402,138473.62703734892
2403,129661.59886809054
2404,148842.7542047666
2405,158176.07378076948
2406,135695.65036389147
2407,130457.43285817759
2408,135447.9981821893
2409,136493.4606964208
2410,159329.92860742583
2411,124437.48048466377
2412,152387.68251298726
2413,139329.03324375776
2414,139486.18801013016
2415,137947.67206431463
2416,126530.10077722771
2417,137030.35410250517
2418,131890.17744287892
2419,131388.5916562761
2420,127981.8473648663
2421,151841.09768567595
2422,115047.55693407143
2423,130643.26420131148
2424,157747.68552186168
2425,226099.0014285714
2426,140672.2319184832
2427,146145.3570319088
2428,161871.3118208068
2429,120131.71036117864
2430,128929.86485046968
2431,118652.42717990601
2432,132790.64544733925
2433,145398.87613300304
2434,136277.62273114984
2435,157727.10373633693
2436,103445.72264237449
2437,117911.06354487885
2438,120867.65326340403
2439,110389.97960312746
2440,118562.31006517068
2441,112360.33565405756
2442,108825.76821801793
2443,119600.09884490717
2444,127124.91690951106
2445,99348.20291399435
2446,145967.6609560002
2447,183937.26760805168
2448,148733.636297207
2449,111922.40888162637
2450,146846.48724576595
2451,130051.04232827984
2452,191069.6154792406
2453,101337.89357083336
2454,132066.07345827337
2455,118027.47880885014
2456,130208.34326969278
2457,115295.96589369145
2458,118527.34782863701
2459,113894.29546171405
2460,137362.87111804256
2461,122175.95120523516
2462,135274.28841047463
2463,127525.42120719048
2464,168632.0685334327
2465,135397.36231189384
2466,112165.34295093476
2467,157306.22759779904
2468,84006.03606796099
2469,96810.89907679064
2470,191398.69332980987
2471,195561.96891767476
2472,157131.86307693057
2473,123641.35819191727
2474,108143.03342774011
2475,215457.50615679356
2476,115666.27547809794
2477,129178.41802916321
2478,155857.75963990862
2479,121926.12464379254
2480,144585.43668311994
2481,132211.2482790802
2482,129239.56641537735
2483,120248.9483412168
2484,132399.0147153081
2485,129394.40730674413
2486,152386.0281510414
2487,190590.11183830057
2488,131449.18950162208
2489,139735.1549791293
2490,152798.50356308967
2491,104386.97918705069
2492,173699.02231613576
2493,143955.87816458277
2494,164063.50316595682
2495,97737.19933339722
2496,242854.50340278845
2497,155869.00658284297
2498,118893.68219679518
2499,94069.82454796413
2500,133230.2548895189
2501,136206.14448923283
2502,141771.97742710143
2503,105701.51692023446
2504,187429.12109342762
2505,221204.97282224585
2506,257692.4926761269
2507,313513.99170166685
2508,258761.36933829807
2509,229818.755822445
2510,223695.26569265442
2511,188780.28326924262
2512,212001.7963006163
2513,217542.9606407403
2514,213031.19874458414
2515,145615.7573083718
2516,173735.9886179341
2517,136386.28516181555
2518,149141.00075291045
2519,225019.0522058379
2520,192174.97433233363
2521,196309.883241648
2522,216213.0294090783
2523,123476.49951825965
2524,138090.50377369937
2525,140535.13169168253
2526,134949.13919414108
2527,122596.11752502352
2528,124266.38717392758
2529,131071.17313628146
2530,118182.70447504133
2531,245771.65856356724
2532,227650.8197258589
2533,199737.948238605
2534,231129.63351474746
2535,281098.8383847936
2536,234773.4111447546
2537,216551.9689898544
2538,179297.35476516708
2539,189371.00604415502
2540,184172.15946698745
2541,177500.4804022992
2542,178336.65980796187
2543,134009.0809236832
2544,127611.73201254135
2545,135688.64121989382
2546,134949.20234612338
2547,131836.4423217412
2548,167486.9394532002
2549,162624.3015128903
2550,470430.75
2551,140555.29376964283
2552,127317.61652902316
2553,86836.69211201431
2554,122566.70376052734
2555,120785.00379646519
2556,110178.27196407826
2557,115729.60967633784
2558,168557.44575656502
2559,138226.8567915835
2560,133393.43131135844
2561,118096.76685971543
2562,135873.54637953726
2563,143946.8639561691
2564,172586.8398935816
2565,126615.45950573974
2566,155453.4438206905
2567,130857.89638557505
2568,173802.0948026981
2569,194772.6639292235
2570,125014.25789227171
2571,195975.45402755833
2572,143597.0778182096
2573,192278.66344979676
2574,278229.3602840946
2575,127572.4649595343
2576,133314.05946164016
2577,159327.1105830517
2578,100401.49446487833
2579,74947.57954917598
2580,125020.25339896517
2581,136570.59027062365
2582,115904.36175608338
2583,255244.6910620937
2584,172225.85310864184
2585,206521.49813719746
2586,205469.63298850716
2587,184571.18271774985
2588,137014.46676519196
2589,139372.9366381138
2590,238356.80337881067
2591,228312.88560154173
2592,217208.32606210827
2593,241497.85659592788
2594,192526.49688171587
2595,199581.85054446518
2596,340264.9578888889
2597,180796.5491681175
2598,288303.0636928056
2599,330129.7889249639
2600,174497.79
2601,148452.85670641906
2602,87451.10401922386
2603,94911.38089259654
2604,94963.86190256997
2605,88529.03380208681
2606,145711.53258953147
2607,179655.33183983198
2608,202982.70489950263
2609,166358.90770568184
2610,117181.15251202616
2611,134536.68581872323
2612,154025.01749055748
2613,129183.5174078056
2614,126571.37594680049
2615,150695.10999875897
2616,136079.58553333816
2617,182147.4038654401
2618,217143.86798434262
2619,201129.10752117506
2620,180300.52485791163
2621,181142.72794853346
2622,181266.5656160321
2623,243572.61042665216
2624,305813.1078038721
2625,328844.7599198754
2626,165664.8092777492
2627,165457.44520934435
2628,443495.90572222223
2629,450383.52019047627
2630,342565.5238293651
2631,471248.8615555556
2632,421118.8872460318
2633,288417.8946346258
2634,400688.5513796527
2635,151719.3076981791
2636,179047.35692836303
2637,153449.58565172876
2638,247896.57304285502
2639,183299.41183478062
2640,146980.96918112916
2641,114027.80897279571
2642,207545.89159197517
2643,109548.56320111107
2644,139319.34061803695
2645,109571.4283507233
2646,98705.6589613873
2647,102062.18934379585
2648,145528.33971056767
2649,139636.40829986974
2650,141362.31303523193
2651,150128.93283742445
2652,419622.81593650795
2653,219892.6083459813
2654,268710.071830515
2655,376478.459047619
2656,343618.69464355544
2657,285366.43030981947
2658,268881.794251024
2659,282388.85975155525
2660,323547.8378164983
2661,341547.6561825397
2662,349282.7371428571
2663,288884.94266127056
2664,253476.78587395794
2665,321916.18265384616
2666,265623.9001330503
2667,170718.91880399006
2668,175130.29362555724
2669,180928.22801208572
2670,285756.34445171943
2671,175764.13042549256
2672,185430.9826258953
2673,196258.53021580848
2674,201847.50627631982
2675,156387.9785505914
2676,191427.34506672018
2677,193739.4856797953
2678,264031.90492798504
2679,293604.39136904554
2680,270226.54980589566
2681,391593.4883760684
2682,337810.942972583
2683,486891.0122619048
2684,304973.3325715489
2685,367332.3436507937
2686,257142.6501796235
2687,288916.3832177419
2688,221963.42427343476
2689,205691.11950418184
2690,454465.41555555555
2691,201467.7458186384
2692,145721.91438682302
2693,195039.4469812463
2694,140313.6096633703
2695,194098.20432769638
2696,185222.0216840717
2697,186497.86767533698
2698,199137.25840550594
2699,192170.15164138857
2700,178189.28335335996
2701,168110.3918531502
2702,117591.56409500427
2703,137116.4917623215
2704,133474.8675672493
2705,130430.78530482078
2706,121113.04325741043
2707,126161.4336514509
2708,139060.09558140225
2709,113777.01457258692
2710,122977.99024924073
2711,272907.085463406
2712,371638.726031746
2713,161663.1372998018
2714,158994.48008609822
2715,173587.0176394185
2716,153329.14212324802
2717,180997.48791179035
2718,222992.52796215191
2719,155080.28637801943
2720,162659.58659580178
2721,137924.6848230975
2722,163493.2617035091
2723,145357.07683031505
2724,127714.93379123729
2725,135710.25513626073
2726,148453.19198231807
2727,187258.17786275872
2728,166844.01306010678
2729,144631.68106512245
2730,147273.15161377308
2731,127580.16813884323
2732,120489.9678149932
2733,162762.45620035898
2734,158363.61732084726
2735,134497.5717372482
